age,sex,income,employment_duration_years,loan_amount,purpose,existing_debt,credit_history_years,credit_limit,credit_used,late_payments_last_2y,num_open_accounts,checking_balance,savings_balance,target
38,female,51123.78,3.78,19355.39,furniture,17912.71,0.88,25229.02,13788.56,2,6,3540.71,0.0,1
20,male,57061.43,0.16,24173.6,car,11793.76,2.87,20760.02,6220.48,1,3,-1235.0,0.0,1
24,female,38252.85,11.67,14870.37,electronics,968.68,4.1,12855.09,8161.39,1,6,4225.63,9198.57,1
49,female,58612.47,8.3,19242.08,other,8739.36,8.0,27150.85,9444.55,1,10,1996.03,3454.81,0
19,female,51819.17,5.26,9542.98,business,17443.6,7.36,10466.52,4255.5,2,5,4829.33,1894.52,0
59,female,22773.36,9.95,7188.31,electronics,2021.32,9.24,2882.76,488.29,2,6,-845.03,2211.99,0
19,male,70961.49,2.43,25654.14,education,2586.32,8.23,21571.44,4939.21,0,11,394.34,7526.83,0
42,female,35986.59,7.09,13729.64,electronics,11679.78,1.44,7346.28,4338.74,2,11,979.89,1119.87,1
63,female,15208.28,2.59,18439.04,other,2556.68,23.77,4264.9,1571.57,0,1,-2446.85,0.0,1
44,male,26189.21,20.9,12989.92,education,5215.12,1.87,7398.97,3716.74,2,8,5334.26,0.0,1
56,male,26621.19,3.04,7307.87,medical,1069.22,5.27,6057.19,529.43,1,10,-2876.27,0.0,1
37,female,45939.12,3.42,12087.86,car,9317.8,5.86,13530.44,4809.66,1,11,5291.94,5651.91,0
63,female,40070.69,2.96,23487.95,education,4646.56,11.32,10100.25,3256.93,0,9,3273.2,9580.11,1
42,male,38937.02,3.9,16441.92,business,5651.57,11.53,5654.58,1088.47,2,1,1403.4,12794.83,0
60,male,56154.64,14.44,500.0,business,19418.12,3.5,25083.73,6668.86,3,9,3035.35,0.0,0
72,female,51117.76,0.57,10278.04,car,5818.24,6.82,19450.79,3670.99,0,10,2953.2,7721.62,0
39,female,50688.86,0.78,26258.35,business,10113.0,0.46,5906.45,2083.85,2,6,798.72,309.57,1
31,female,52376.91,2.93,10289.63,medical,9819.79,1.37,7663.51,2607.52,1,1,2894.45,21540.75,1
71,male,56090.42,3.08,500.0,car,15490.42,0.56,7774.46,2608.34,1,3,4193.55,12301.32,0
56,female,8000.0,1.8,27144.39,electronics,566.5,3.8,997.58,421.52,0,4,-834.05,14211.37,1
68,male,38440.11,0.52,17459.14,electronics,5194.02,9.69,4752.07,1065.93,1,10,3038.58,8814.64,0
39,female,8000.0,6.07,11439.9,furniture,292.75,2.44,1302.76,623.2,1,2,-5878.98,6291.33,1
37,male,45649.08,1.13,9028.66,education,5895.7,6.25,20046.69,5998.88,0,9,-3788.8,1584.5,0
25,male,44916.61,6.38,20658.82,other,6985.1,2.84,19372.23,4637.83,0,2,3693.58,404.08,1
62,female,63819.58,17.65,7664.13,other,11584.69,11.59,26373.99,10851.62,1,10,746.51,0.0,0
66,female,66377.42,10.0,21186.05,business,8232.37,9.71,22958.79,9621.11,0,1,-560.31,7705.45,0
64,male,48649.95,0.91,16337.56,other,7498.66,13.35,18944.17,11292.57,1,3,1840.92,13362.42,0
34,female,35993.5,1.16,13957.46,medical,9412.36,1.38,14231.56,5142.38,0,2,812.15,1859.15,0
45,male,53732.9,1.57,13164.12,car,5662.61,1.92,24487.43,7352.75,2,7,-965.82,0.0,0
46,male,35497.48,5.39,10600.26,electronics,1840.56,0.33,13948.28,1763.45,0,9,-2917.15,0.0,0
24,male,44974.93,6.23,20365.12,medical,4220.9,0.81,17746.38,5366.27,0,5,-3904.47,5468.15,1
18,female,62750.45,0.2,5077.26,education,11409.88,1.69,26457.63,18177.48,0,6,4216.38,11375.6,0
37,female,34960.12,2.15,500.0,business,3400.49,11.44,11276.1,4592.85,1,8,732.5,11675.96,1
47,female,59502.22,8.59,16915.52,electronics,9737.08,8.22,11020.5,4686.57,0,6,4908.65,12270.63,0
74,female,57193.22,3.49,17049.91,car,7366.9,3.92,7653.43,3711.08,1,9,702.05,6492.44,1
67,male,27813.75,3.55,15841.93,education,7523.53,7.39,7443.44,2664.27,0,4,3064.91,4541.13,1
58,female,62530.09,1.13,15261.83,electronics,9977.11,7.66,8546.25,3349.62,0,2,1623.79,11693.51,0
72,male,57574.19,2.11,9435.68,medical,12561.49,10.34,9656.44,966.15,1,3,2133.34,0.0,0
62,female,46834.67,4.77,18299.86,other,15089.77,2.04,5130.08,1204.56,0,2,2279.11,1354.93,1
47,female,31278.18,5.19,11635.53,car,2206.79,0.26,6883.78,2735.71,0,1,662.88,14265.09,0
69,female,29534.29,8.04,8103.09,electronics,4267.97,4.98,14412.71,10095.87,1,1,-1688.86,0.0,1
70,male,35322.07,0.41,9504.87,electronics,6156.05,3.63,8886.06,2769.16,1,1,4298.4,3793.25,0
29,male,54766.7,4.13,28165.12,business,9447.68,2.11,10753.83,2757.9,1,2,6780.64,7787.98,0
34,female,27798.75,3.33,500.0,electronics,4594.57,6.07,7266.03,2495.02,2,7,6977.65,4496.19,0
73,male,52875.22,0.59,15998.3,education,2579.51,3.84,11660.86,5528.77,0,3,340.19,10896.51,0
18,male,22648.4,2.79,500.0,other,2395.48,10.02,8369.73,4171.91,1,7,-199.51,13154.07,1
47,male,41326.77,2.81,11134.13,business,9131.74,3.17,14620.86,4861.99,0,1,337.15,6877.99,0
39,male,46973.66,0.52,8530.98,car,3149.4,0.76,5211.12,1739.3,1,9,1472.49,12340.38,1
60,male,89012.34,1.63,500.0,education,21111.44,0.13,27106.86,3248.89,0,4,1842.62,0.0,0
72,male,20208.32,10.29,15112.3,other,4316.3,1.95,2313.45,858.66,1,5,-993.79,3054.76,1
36,female,71496.26,8.52,8959.7,education,8560.27,3.01,26521.2,10698.74,1,8,-2439.21,18431.15,0
30,male,47697.16,5.92,500.0,other,7725.17,11.23,22623.88,5845.68,1,11,2149.83,15657.58,1
36,female,52401.09,1.63,18716.54,other,7376.84,3.51,24261.45,7771.7,1,9,-8591.23,0.0,0
58,male,47130.26,2.53,23480.05,furniture,8486.36,4.02,8591.13,6278.44,0,5,1698.03,3923.43,1
38,female,53005.08,12.98,23920.99,electronics,3454.71,1.36,21046.1,4191.45,1,4,-834.24,4816.45,0
54,male,42233.67,9.75,14871.65,furniture,7531.62,10.36,17621.0,9109.52,1,4,4340.46,6499.15,1
37,female,71172.9,7.02,12368.47,furniture,15914.61,9.14,31725.11,13015.04,0,1,5142.9,11644.26,0
60,male,36783.52,1.7,22625.25,electronics,6471.8,24.58,7497.93,5170.93,0,4,5213.74,15034.95,1
21,female,65380.22,0.77,25459.07,electronics,8958.62,11.55,18328.3,8168.23,0,9,960.66,4224.5,0
37,female,33401.39,0.66,21068.55,electronics,5533.02,16.53,6299.56,777.28,0,4,-1405.43,10731.91,1
35,male,43915.47,0.12,4467.7,medical,6479.1,0.68,4818.57,3198.51,0,5,-443.78,7889.18,0
52,male,25704.67,3.03,13610.76,furniture,7600.45,10.81,9346.35,4333.54,0,1,2862.83,3873.22,1
54,male,53190.43,3.54,15516.13,education,8631.43,0.22,14498.94,9693.39,2,3,-2937.59,0.0,1
59,female,71012.27,11.05,500.0,other,11619.74,36.22,14148.96,3762.79,0,1,6180.65,10110.84,0
69,female,43607.59,3.76,15754.89,medical,10459.52,3.6,19136.82,4507.83,0,6,1008.11,7631.16,0
63,male,41456.06,0.96,30183.93,furniture,3766.17,1.0,12365.19,10396.45,0,4,3500.52,6337.54,1
20,female,24936.89,6.08,17119.49,furniture,2918.12,0.84,12415.16,5541.52,1,11,-3344.28,0.0,0
56,female,40872.73,1.03,23787.3,other,5356.6,15.84,17057.95,15637.16,2,7,-777.95,15754.82,1
18,male,16329.7,8.68,13463.32,business,5175.6,4.9,7310.55,2213.97,0,5,-3717.04,4914.83,0
41,male,28568.2,0.22,11414.25,other,5077.57,0.03,11693.9,7409.24,0,6,5063.57,0.0,1
51,male,49082.15,1.18,15050.17,other,6514.99,8.87,6987.82,3245.73,0,11,1519.39,0.0,0
36,female,68742.24,16.11,5473.39,education,7659.8,8.76,8662.32,3081.73,1,2,3713.91,8064.83,0
57,female,95565.8,1.7,4289.8,education,10837.7,4.47,44536.67,11285.74,0,3,2190.24,8243.5,0
63,male,34441.47,0.01,22130.44,electronics,2625.12,1.28,5348.03,1075.24,0,6,3405.43,1221.94,0
52,female,70835.4,1.47,22978.74,business,12386.45,1.33,18168.61,10710.16,1,2,987.67,6775.75,0
47,female,49387.54,1.86,4071.15,business,7779.27,2.81,16987.56,11488.0,1,6,1389.36,8005.64,1
73,female,42277.54,1.09,19743.99,business,2063.72,4.68,7811.17,3424.97,0,2,1724.8,4839.55,0
55,male,52786.7,5.0,11304.32,other,16677.87,23.16,10035.49,4688.17,1,10,3216.89,0.0,0
31,female,46114.5,3.07,14718.47,medical,6266.32,6.07,13211.64,7880.2,0,9,3296.36,9768.14,0
55,female,46987.12,4.46,15681.75,car,11607.72,1.44,11481.68,2661.88,1,1,10434.31,9025.79,0
45,male,37650.0,4.27,19954.8,electronics,4366.28,5.72,13954.23,11150.88,0,6,7044.81,7406.08,1
19,male,19834.03,0.06,12661.75,education,4279.6,19.86,2579.03,1991.58,0,3,-3336.28,0.0,1
70,female,17214.75,0.91,23281.3,business,579.48,1.44,5087.02,3394.35,1,7,1570.68,0.0,0
63,female,56758.41,8.04,14475.3,other,12580.41,1.3,9632.13,1133.07,2,6,782.31,4459.14,1
53,female,40019.4,8.62,16993.47,electronics,9268.84,0.2,13714.25,5185.53,1,11,5840.39,9577.43,1
56,female,34270.4,2.68,5333.9,medical,3400.01,5.25,5020.11,1815.18,1,2,1052.76,10242.24,0
50,female,45153.1,1.91,29269.27,electronics,3569.15,0.28,8084.79,523.15,0,6,3392.87,7506.29,0
37,male,59308.78,2.13,15758.6,furniture,8390.49,31.25,25001.95,2330.1,0,11,-5011.18,1297.27,0
71,female,48246.55,2.16,17703.98,education,8766.24,13.64,9363.05,1804.97,1,2,-2540.8,0.0,0
49,male,33191.01,9.93,500.0,furniture,3806.44,0.9,13104.68,4400.78,0,3,8276.88,3898.8,0
37,female,67073.27,0.09,5418.38,electronics,2119.09,1.64,14033.41,4198.53,1,8,2150.73,3955.7,0
57,female,73425.34,3.58,21903.07,furniture,7977.1,1.8,14245.32,9768.02,0,2,-995.38,10643.77,0
26,male,53902.02,1.66,14295.13,car,7201.68,0.66,11840.22,433.9,0,3,2728.61,1121.71,1
36,female,62525.94,8.34,500.0,business,9723.5,9.81,28285.04,19017.28,3,11,-1159.18,1620.1,1
25,female,67355.28,4.84,20306.32,medical,12928.04,9.05,17436.01,2449.74,0,7,1149.88,16329.95,1
22,male,65341.79,2.36,7649.74,car,15674.97,1.87,12905.28,2889.7,0,1,-2357.85,13307.33,0
64,female,56053.79,5.02,23290.54,business,20402.34,8.97,17637.65,10176.4,1,10,-366.16,0.0,1
42,female,55770.25,15.69,11297.31,education,9221.99,6.57,14179.95,3195.81,1,6,750.99,12812.51,1
66,male,54353.89,1.51,13637.65,car,13136.64,2.37,22615.51,5157.56,1,6,5362.1,0.0,0
54,female,25247.92,4.25,21431.64,business,1951.24,3.69,12527.47,3120.34,0,11,3392.14,1395.65,0
31,female,57613.02,10.83,4820.06,furniture,3623.86,19.55,17896.32,5385.11,1,4,3915.57,2078.54,0
30,female,20595.35,6.41,4057.23,medical,5806.26,19.21,5781.11,2608.96,1,5,1922.68,3534.45,0
44,male,30697.21,0.44,10428.01,business,2733.05,11.25,7281.81,4413.59,1,7,4468.55,7718.54,0
23,female,68464.17,6.09,18617.38,car,15882.35,1.86,33501.95,6692.4,0,3,-620.56,4638.84,0
51,female,60123.96,4.01,1352.98,education,983.56,5.46,17635.16,11297.59,0,2,-198.12,7688.36,0
44,female,71773.17,8.05,500.0,car,21181.91,15.53,12287.48,5964.81,0,2,3222.77,1588.95,0
25,male,40109.86,2.47,18589.77,medical,1804.28,1.82,19561.03,2033.56,1,4,1162.56,6245.34,0
47,male,24259.52,2.7,7176.17,electronics,6568.45,6.85,11750.17,3796.9,0,1,1958.46,4473.8,0
66,male,40672.13,6.33,8862.19,education,5571.05,1.04,11155.96,7407.79,0,6,1507.59,0.0,1
69,female,46836.56,1.49,500.0,business,10612.77,5.11,11206.79,4750.86,3,11,5760.35,6898.06,1
41,male,46421.8,3.35,6568.17,medical,7500.4,8.94,17277.03,8939.55,1,3,5916.66,4576.33,1
22,male,65406.25,8.76,11939.46,education,11537.35,41.48,28227.35,12024.81,1,1,121.5,0.0,0
67,female,38497.13,0.28,19443.02,car,4478.17,4.23,11526.54,8545.21,3,1,-3279.61,1450.95,1
49,male,51336.62,4.23,5830.16,furniture,11092.1,19.98,11926.79,3272.38,0,2,-134.49,1598.08,1
61,male,27204.71,15.0,25259.01,business,9415.86,11.87,6000.21,2477.86,0,7,-690.88,2530.49,0
20,female,53105.71,3.2,6523.55,car,12643.86,7.38,12248.27,7270.34,0,6,4495.25,14553.75,0
34,female,45055.95,5.82,6535.27,electronics,4702.15,3.44,6632.83,4968.46,0,5,4761.49,16541.53,1
34,male,31503.36,12.16,24298.86,electronics,7106.3,11.91,12962.0,3360.15,1,9,-1093.22,0.0,0
58,female,40755.07,1.58,13691.68,electronics,3214.91,15.42,5786.57,1162.12,2,5,-263.51,6929.05,0
56,female,41684.84,0.17,7583.8,other,3365.87,2.96,10809.95,4860.2,0,7,-2437.03,9729.71,0
60,male,40137.21,0.07,10758.93,other,5587.62,5.13,17418.64,2553.52,0,11,2403.14,2703.54,1
40,male,76884.14,1.37,22824.59,other,10217.7,6.18,20116.15,1410.75,0,2,1865.25,9568.54,0
35,male,43227.97,17.08,23729.62,other,6596.99,18.59,9419.58,2707.3,2,2,4367.37,13925.01,1
28,female,40609.87,1.58,5465.65,other,7310.42,4.17,19464.37,11592.48,1,3,3491.39,0.0,0
32,male,8000.0,11.43,11660.53,furniture,1955.74,6.53,1204.94,142.93,3,2,3830.61,4802.57,1
27,female,28904.27,1.52,12721.25,electronics,4791.44,25.18,13120.85,4104.41,0,10,-2626.01,15740.48,1
64,female,40264.68,5.7,4110.08,car,10624.57,13.85,5026.27,1292.18,1,10,121.02,0.0,1
56,male,32654.65,0.12,11554.52,medical,11687.01,1.03,8666.93,6074.43,0,7,4846.69,3308.61,1
56,female,69870.74,3.29,12042.58,other,18652.65,6.42,24642.6,9407.42,1,2,384.27,1309.62,0
68,male,42031.12,2.47,21121.68,car,8391.56,17.67,10424.36,2343.22,0,10,-2882.7,10311.36,0
60,male,68192.0,0.25,21659.4,furniture,10463.55,4.08,21401.55,8764.41,0,11,4423.97,11147.48,0
36,male,46110.68,7.11,9366.32,furniture,14592.55,6.96,8373.73,4430.55,3,5,268.21,4973.96,1
35,male,45670.1,3.1,10288.37,other,7441.41,17.98,14962.16,3203.83,0,8,5187.91,4193.26,0
25,female,43401.66,0.89,17314.34,medical,9077.94,5.21,6676.2,421.43,2,7,1944.76,0.0,1
59,female,45068.33,4.09,7318.49,furniture,12129.42,9.96,18858.33,5652.84,2,6,1168.34,12538.02,0
67,female,75938.31,5.04,16709.12,car,9195.81,0.75,25326.64,17585.58,1,4,6089.57,1881.0,0
58,male,8000.0,1.03,11296.75,electronics,342.03,6.3,2342.18,1678.34,2,4,-1907.97,3146.05,1
44,female,8972.18,0.77,4244.81,business,1543.52,1.49,1093.41,333.1,1,4,6302.66,9829.6,0
36,male,35222.93,4.01,4345.31,car,7453.98,7.44,10563.7,4260.7,0,4,81.93,5185.6,0
42,female,45261.5,7.49,23576.47,education,7102.9,2.19,14729.35,6909.05,2,9,2487.11,10023.05,0
33,male,57421.88,6.73,10748.63,education,22164.12,1.38,11844.24,2891.51,1,10,2515.46,7620.46,1
27,male,53515.57,2.47,25122.83,other,9154.37,4.71,19856.21,4867.83,0,2,718.64,5222.72,0
42,female,38083.57,2.73,7890.91,furniture,9829.15,9.49,4977.75,2120.11,1,1,-286.34,5862.66,0
31,female,63342.79,3.49,14329.64,furniture,12595.68,14.48,11621.86,6079.05,1,6,890.53,0.0,1
60,male,63543.52,0.12,31141.41,education,3131.47,1.55,25100.92,10165.88,2,9,-1043.69,3106.12,1
69,male,48313.04,4.97,3540.91,electronics,2253.41,1.67,7676.41,5393.19,2,7,7885.88,10504.28,0
29,female,62327.84,4.71,500.0,other,19577.73,45.0,12354.59,5883.48,1,10,556.61,0.0,1
18,male,49907.61,10.69,22292.72,medical,8970.19,5.17,17983.82,4044.62,0,8,5476.84,0.0,0
67,male,34893.31,20.34,5385.53,furniture,5093.82,3.02,13662.01,2661.66,0,8,5081.52,0.0,0
34,male,57560.7,1.63,11834.35,electronics,9137.59,1.5,6941.57,3808.15,2,6,3088.79,4920.28,1
32,male,46991.04,1.39,7312.65,business,5612.03,8.21,7078.53,4185.11,0,1,1592.96,12415.17,0
66,male,45024.12,2.15,14145.3,other,12687.13,2.85,12536.84,2255.23,0,2,2581.35,7282.96,0
65,female,71513.16,0.89,4395.71,furniture,18582.84,5.12,24108.37,13360.12,0,9,3716.51,0.0,0
51,male,8000.0,0.76,10560.48,electronics,943.52,0.07,2252.1,1213.5,0,4,2301.41,7891.75,1
26,male,19481.68,2.64,15598.52,business,3969.72,1.07,6990.57,3108.91,0,8,-2700.25,1347.46,1
58,female,23632.73,7.06,3933.53,other,7016.76,0.83,9509.74,6254.83,1,4,-3454.93,7056.29,0
60,male,38461.31,6.8,6399.33,electronics,7244.83,3.59,18454.41,12829.61,1,1,6526.96,3103.0,1
43,female,40417.05,1.58,9220.94,education,2373.38,5.75,9698.16,2297.39,2,8,-5904.14,0.0,0
49,male,17868.14,0.21,569.48,business,3288.75,2.62,2952.57,1449.33,0,10,2587.06,3571.17,0
48,female,27267.16,0.46,8619.51,electronics,3051.11,1.5,5607.04,4370.3,1,5,1295.07,1351.18,0
55,female,29504.85,0.79,12950.37,medical,8986.14,4.15,4699.11,2597.85,1,2,2482.4,5846.29,1
47,female,89233.63,4.38,8803.61,education,27375.15,16.41,22995.35,11144.61,1,5,-1419.9,0.0,1
73,female,77431.36,1.67,9828.99,other,20553.77,4.34,34768.76,21654.72,2,11,3052.03,0.0,1
20,female,37588.51,8.59,11840.79,business,6620.52,1.64,8977.04,703.55,1,4,2618.05,8392.49,1
20,female,38455.5,3.47,6754.05,other,5382.98,2.11,6134.77,2204.05,0,1,10283.04,10653.04,1
26,female,24314.33,0.55,17528.5,other,8643.9,3.11,7514.42,3427.26,0,9,2389.94,7480.35,1
26,male,10653.65,0.17,23487.82,furniture,384.71,0.33,5292.5,2284.0,0,3,6044.71,107.36,1
46,male,42896.16,3.79,8284.96,other,4750.9,2.79,7518.52,2428.71,0,1,-2496.06,0.0,1
22,male,27038.66,0.17,15881.59,car,4643.64,3.71,11116.95,4929.75,1,8,5060.29,0.0,1
28,female,43472.69,1.99,10083.06,furniture,9723.2,18.37,18664.72,6945.9,1,4,2678.82,9342.37,0
47,male,16196.29,1.22,14923.9,car,2490.8,15.0,4219.71,2708.62,1,2,2809.22,0.0,0
69,male,31284.46,2.31,24526.24,car,5931.24,5.17,10881.38,669.55,0,1,2850.71,9304.24,1
63,male,47675.29,2.55,16069.28,medical,2676.16,3.42,13012.94,1885.73,3,3,7119.01,7821.42,0
30,female,51591.77,5.22,500.0,car,8093.6,1.82,10572.74,3116.18,3,2,2765.31,11426.36,0
21,male,52514.5,1.03,15631.97,furniture,19321.56,3.33,14202.42,2785.5,0,1,-352.37,10378.92,0
60,male,21231.2,14.86,21862.91,electronics,7166.04,0.56,2932.37,1037.61,0,5,152.19,7255.93,1
62,female,60384.34,5.71,10227.23,medical,12814.04,1.6,23114.07,11056.63,1,10,4451.38,0.0,1
70,female,30596.19,1.79,19965.08,medical,2276.94,5.16,13207.68,7131.84,0,5,3342.37,7660.77,0
42,female,56391.44,0.03,6479.08,other,6672.04,23.31,12573.03,9079.21,2,1,-2591.42,4692.84,1
21,female,44808.5,1.58,500.0,car,4376.1,12.54,14634.04,3479.5,1,10,3543.93,1760.48,0
71,female,20225.03,4.9,13129.35,furniture,3720.58,12.19,3900.59,1214.21,1,7,-1247.03,12173.35,1
34,female,39308.44,1.13,500.0,electronics,4352.86,6.9,5934.95,3072.51,0,11,3314.77,3091.99,1
39,female,51576.55,0.81,10081.83,furniture,3105.71,24.35,18848.52,5085.96,1,7,-416.66,823.31,0
41,female,56033.38,6.66,22294.74,car,9677.09,2.74,8609.14,4608.37,2,6,1155.55,10744.34,0
74,female,42462.22,5.96,500.0,education,14030.83,0.82,17528.05,10483.17,0,6,365.57,1569.44,1
38,male,72572.02,11.3,1764.03,education,4788.59,1.22,15145.91,9066.38,0,1,6556.74,523.04,0
49,male,63135.19,0.9,3743.74,education,16095.28,0.25,26984.32,8943.34,0,5,3205.54,0.0,0
46,male,40380.23,5.11,11493.44,car,7433.05,4.0,9990.14,4163.39,2,5,5783.34,0.0,0
74,female,58502.19,1.05,9074.27,electronics,19805.46,10.31,14481.46,6419.64,0,4,10685.64,0.0,1
72,female,79808.28,8.73,23193.09,education,4928.32,3.2,31941.6,6243.98,3,10,2140.42,7726.29,1
54,male,80288.72,9.97,19634.79,furniture,12307.77,10.12,24416.31,5867.03,1,11,6505.97,0.0,0
24,female,22896.0,4.54,15962.18,medical,6974.68,4.97,4130.23,2514.71,1,6,-98.37,0.0,0
37,female,28322.4,0.22,13165.04,other,6424.16,1.66,12466.49,6360.7,1,9,5764.63,5819.38,0
55,female,71728.54,3.19,15145.84,other,13804.59,3.68,16932.33,5482.2,1,3,-422.53,196.29,0
63,male,25950.94,0.42,5104.14,business,3106.67,0.25,3661.96,2852.34,1,11,1944.75,3902.4,1
60,female,21194.26,0.3,18857.68,business,7482.78,1.31,5646.16,3726.98,1,8,3610.63,11694.5,1
45,female,36248.51,0.78,3103.65,furniture,7684.91,12.29,11946.95,3623.85,2,9,4082.69,4429.27,1
56,male,52564.08,6.32,18683.02,electronics,13543.68,9.96,18079.63,1952.4,0,7,-1817.65,13057.73,0
35,female,43156.86,2.3,21489.14,car,12955.33,14.61,18740.57,10953.72,0,10,-601.07,3591.12,1
54,male,33289.85,11.53,13686.92,education,7369.09,7.11,10538.33,1773.06,0,6,3834.35,10041.74,0
45,male,32864.18,4.33,10590.3,medical,9882.34,1.35,6227.24,4210.53,1,11,896.85,715.44,1
56,male,32177.93,1.19,15202.48,business,5292.11,24.45,6585.75,2133.07,0,8,-2192.05,4646.14,1
67,male,29168.83,6.69,500.0,car,8906.79,0.82,4093.44,2809.01,0,5,1787.07,0.0,0
64,male,86069.39,0.88,14418.07,education,3378.06,3.09,33943.16,13668.37,0,3,1643.09,0.0,0
59,female,50355.2,0.69,11093.17,other,16365.15,0.42,7169.4,1926.46,0,10,2530.74,2652.0,0
61,female,60961.66,1.47,11594.98,car,3966.49,3.97,20868.7,2830.13,1,1,3587.72,0.0,0
27,male,36196.61,8.84,17652.26,education,5842.52,0.7,12262.65,2057.98,2,1,3396.95,4956.16,0
28,male,41652.78,22.9,11401.85,furniture,16780.67,1.74,17252.64,2705.86,2,1,-304.52,2183.44,1
65,male,32156.03,0.07,2878.35,other,3046.03,9.42,4175.52,1850.38,0,2,767.51,5407.48,0
48,female,8000.0,3.62,10868.78,education,2641.28,2.09,1449.32,799.14,1,3,4783.37,0.0,1
42,male,20195.83,1.77,12540.44,medical,2595.13,0.13,9367.33,2205.4,1,6,370.45,8210.39,1
55,male,12408.86,7.67,12919.47,education,1166.73,7.24,4081.21,1388.29,0,4,814.72,14185.68,0
22,male,8000.0,5.67,13295.35,other,1375.53,3.14,2264.61,545.38,1,5,-2512.81,12919.2,1
27,female,23483.54,0.48,20314.95,electronics,4508.0,1.58,9371.59,3480.76,0,5,1913.96,15423.44,1
26,female,68849.2,1.8,3311.72,medical,12256.04,4.43,31740.32,12182.39,1,5,3035.81,4254.59,1
50,male,44200.15,0.11,13405.6,education,3932.17,3.28,9070.04,2026.38,0,1,-3926.48,1886.03,0
21,female,68230.15,0.7,22319.44,business,16899.14,10.19,31426.14,4324.79,0,6,-1210.75,6925.5,1
20,female,52397.69,3.77,500.0,business,7442.61,6.05,7517.91,2044.53,2,4,-2265.18,2570.68,1
56,female,59086.06,3.64,13437.17,furniture,7655.87,3.0,29015.58,3227.25,3,6,4365.06,0.0,1
59,female,28783.85,11.09,7316.97,other,7837.25,0.76,4776.41,1179.21,2,1,-3737.05,8915.8,0
32,female,54431.12,2.66,9034.32,medical,18216.88,1.57,11239.73,5443.53,0,10,1763.95,2593.59,0
57,female,58116.86,0.5,4761.54,electronics,14564.95,4.61,8057.18,1190.07,0,8,4153.59,0.0,1
23,female,34620.35,3.46,10643.59,business,3855.44,9.03,14591.46,8402.99,2,4,2563.46,950.31,1
41,female,55071.73,4.7,26730.04,business,15511.91,7.6,27188.52,17044.96,3,4,680.12,2730.04,1
38,female,55191.38,1.14,1884.56,education,4384.84,3.68,12075.36,4990.76,0,4,3039.41,4071.0,1
37,female,35108.05,0.98,2643.12,business,1725.3,10.3,8083.45,2150.67,1,11,5110.92,4143.07,0
67,male,24790.17,4.33,1584.52,education,1330.1,2.06,5245.4,3585.39,0,8,1677.17,12214.12,0
22,male,23685.69,0.22,25819.35,medical,1990.19,0.5,3835.45,3242.9,0,6,-4716.81,0.0,1
53,female,46557.1,10.56,8301.28,furniture,9134.18,9.75,19320.16,3700.42,0,8,5443.2,3087.13,0
33,male,50886.18,4.25,11794.89,car,14342.25,8.7,6324.54,2189.93,0,1,3200.79,0.0,0
45,male,30734.54,1.67,8777.74,electronics,3263.5,1.32,14971.09,4217.45,0,10,1900.77,11537.01,1
29,male,45478.54,1.92,4444.62,medical,12882.52,1.61,21417.03,5501.41,1,7,-3941.12,631.28,1
59,male,55269.67,1.26,10118.79,car,1780.43,16.52,8145.4,6378.0,1,4,1105.07,1937.02,1
21,male,56127.43,0.14,31665.95,other,13741.06,8.75,17501.07,10205.86,3,8,-626.43,10298.17,1
22,female,72933.84,6.44,23136.57,electronics,7618.07,2.06,36258.37,11994.78,1,1,-1648.84,11948.65,0
36,male,67985.65,0.95,5176.5,furniture,9157.02,1.56,29984.92,6754.81,0,6,1590.65,12835.74,1
68,female,26976.75,2.9,17180.59,education,4408.23,17.23,10414.47,7052.91,1,11,392.1,0.0,0
19,female,75304.55,0.96,5347.82,medical,13665.13,7.95,8207.02,3592.16,0,9,589.7,6897.48,1
28,female,35442.42,5.45,500.0,other,6729.09,0.69,4513.63,755.57,1,1,4218.88,5620.7,0
46,female,63807.71,1.63,20156.09,business,5232.95,0.59,26646.54,15479.44,1,7,2766.72,3692.64,1
19,male,46223.76,1.48,21280.74,education,7971.17,3.68,11582.65,10148.19,0,8,513.46,4399.41,0
48,male,37581.31,2.82,20368.42,medical,3429.76,8.12,13806.35,250.06,0,6,132.86,11714.64,1
38,male,12461.46,2.85,8241.08,other,655.86,5.14,4930.66,998.8,1,4,635.42,10231.54,1
54,female,41911.84,11.95,10665.79,medical,7439.46,3.05,11268.99,7177.96,1,8,1257.67,9381.48,0
21,male,16931.1,2.94,17998.12,other,2728.61,10.78,2664.15,1100.9,0,5,3752.15,5241.49,1
28,male,62411.39,0.68,15131.97,medical,2572.5,5.3,15894.79,3977.12,1,11,-1127.68,17623.54,0
27,male,72302.27,0.59,8850.9,car,5983.03,8.42,32421.74,20956.5,0,10,6375.32,1596.26,0
60,male,30655.6,10.86,500.0,car,1198.08,0.23,7125.41,2294.24,1,11,3754.32,0.0,0
60,male,50435.47,10.95,12911.0,business,16119.16,8.26,6307.45,2233.53,0,5,-6213.78,2408.54,1
24,male,31942.95,2.12,20632.08,other,1880.32,11.12,15449.29,10413.53,0,8,2256.05,4346.43,0
41,female,33687.27,3.7,2419.29,electronics,5499.14,15.36,12540.79,2986.16,3,2,5122.21,11819.1,0
